Magnitude,Place,Longitude,Latitude
1.7,"15 km NE of Yerington, Nevada",-119.0207,39.0728
1.7,"37 km NNW of Toyah, Texas",-103.983,31.612
1.3,"15 km NE of Yerington, Nevada",-119.0436,39.0924
2.98,"66 km NE of Christiansted, U.S. Virgin Islands",-64.2051666666667,18.1056666666667
1.91,"1 km W of Guayanilla, Puerto Rico",-66.808,18.0213333333333
0.9,"11 km ESE of Smith, Nevada",-119.2128,38.7544
1.3,"11 km ESE of Smith, Nevada",-119.2137,38.7528
1.41,"6 km N of Jackson, Wyoming",-110.7555,43.5343333333333
1.36,"39 km WSW of Augusta, Montana",-112.8765,47.3623333333333
0.26,"8 km WNW of Cobb, CA",-122.811500549316,38.8398323059082
-0.78,"62 km ENE of Pedro Bay, Alaska",-153.047166666667,59.9628333333333
2.67,"131 km WNW of Petrolia, CA",-125.821166992188,40.4806671142578
2.5,"10 km WSW of Kailua-Kona, Hawaii",-156.089,19.6086
4.0,"123 km NNW of Pante Makasar, Timor Leste",123.7843,-8.2505
1.5,"7 km N of Houston, Alaska",-149.8094,61.7006
-0.21,"63 km WNW of Tyonek, Alaska",-152.240333333333,61.2716666666667
1.68,"4 km W of Cobb, CA",-122.765502929688,38.8209991455078
0.72,"21 km W of Sitka, Alaska",-135.679166666667,57.0436666666667
0.22,"10 km NW of The Geysers, CA",-122.851997375488,38.8271675109863
-0.74,"63 km WNW of Tyonek, Alaska",-152.239833333333,61.271
0.49,"14 km SSE of Carbonado, Washington",-121.98683333333334,46.956
4.9,"52 km SSE of Metahāra, Ethiopia",40.0723,8.4481
1.1,"4 km S of Salcha, Alaska",-146.901,64.4807
1.6,"34 km SSE of Denali National Park, Alaska",-151.3509,63.2771
1.2,"22 km NNE of Yerington, Nevada",-119.0518,39.1667
1.7,"35 km NE of Paxson, Alaska",-145.2119,63.3472
-0.16,"67 km WNW of Beluga, Alaska",-152.250166666667,61.369
1.24,"29 km NNW of Joshua Tree, CA",-116.4055,34.3821667
-0.61,"63 km WNW of Tyonek, Alaska",-152.239166666667,61.2703333333333
0.64,"10 km NE of Coso Junction, CA",-117.8591667,36.0933333
4.6,"27 km NNW of Āwash, Ethiopia",40.0746,9.2132
1.3,"20 km N of Four Mile Road, Alaska",-149.0515,64.7868
-0.02,"68 km WNW of Beluga, Alaska",-152.276166666667,61.3503333333333
0.44,"7 km WNW of Cobb, CA",-122.806335449219,38.8358345031738
1.2,"20 km NNE of Yerington, Nevada",-119.066,39.1564
1.11,"12 km SE of Middletown, CA",-122.50333404541,38.6963348388672
0.64,"0 km NE of The Geysers, CA",-122.754837036133,38.7796669006348
4.5,"17 km SE of Cibitoke, Burundi",29.2278,-3.0081
1.15,"10 km E of Toston, Montana",-111.311666666667,46.1763333333333
0.4,"20 km NNE of Yerington, Nevada",-119.0443,39.1413
0.86,"10 km E of Toston, Montana",-111.311166666667,46.177
2.14,"6 km NE of Round Valley, CA",-118.5556640625,37.461498260498
2.41,"10 km E of Toston, Montana",-111.302833333333,46.1725
0.67,"8 km NW of Prague, Oklahoma",-96.74216667,35.551
4.5,"34 km S of La Libertad, El Salvador",-89.2649,13.1843
1.1,"16 km NE of Yerington, Nevada",-119.0438,39.1037
1.41,"26 km NW of Ocotillo, CA",-116.2246667,32.872
1.2,"36 km SSW of Los Ybanez, Texas",-102.134,32.442
1.7,"27 km SSE of Skwentna, Alaska",-151.1967,61.7664
1.12,"19 km ESE of Anza, CA",-116.492,33.4843333
4.5,"120 km SE of Sarangani, Philippines",126.3654,4.7966
-0.75,"65 km WNW of Tyonek, Alaska",-152.261166666667,61.294
-0.47,"65 km ENE of Pedro Bay, Alaska",-153.052833333333,60.0413333333333
1.6,"6 km SSW of Willow, Alaska",-150.1064,61.695
2.73,"11 km SSW of Leilani Estates, Hawaii",-154.978666666667,19.3785
1.8,"53 km SSE of Denali National Park, Alaska",-151.3529,63.0864
0.04,"71 km WNW of Beluga, Alaska",-152.341333333333,61.3593333333333
1.7,"17 km SE of Yosemite Valley, CA",-119.401168823242,37.6788330078125
1.6,"59 km SSE of Denali National Park, Alaska",-151.3332,63.0322
0.9,"14 km NE of Yerington, Nevada",-119.0317,39.0692
1.1,"24 km NNE of Yerington, Nevada",-119.0421,39.1829
1.3,"29 km SE of Mina, Nevada",-117.9043,38.1772
-0.28,"63 km WNW of Tyonek, Alaska",-152.239666666667,61.269
1.4,"17 km N of Stanton, Texas",-101.798,32.29
-0.21,"71 km WNW of Beluga, Alaska",-152.33,61.3628333333333
4.1,"15 km NW of Port-Vila, Vanuatu",168.1957,-17.6483
2.28,"17 km W of Petrolia, CA",-124.474830627441,40.2923316955566
1.4,"11 km ESE of Smith, Nevada",-119.2116,38.757
0.99,"3 km SE of San Jacinto, CA",-116.9343333,33.7616667
0.57,"3 km SE of San Jacinto, CA",-116.9323333,33.764
0.16,"29 km WNW of Hebgen Lake Estates, Montana",-111.552,44.8295
0.65,"22 km SW of La Quinta, CA",-116.4466667,33.5073333
2.0,"38 km SE of Fort Irwin, CA",-116.4435,34.9853333
1.9,"33 km SE of Skwentna, Alaska",-150.927,61.7841
4.7,Kuril Islands,151.8666,45.4016
-0.33,"64 km ENE of Pedro Bay, Alaska",-153.039666666667,60.0076666666667
-0.45,"64 km WNW of Tyonek, Alaska",-152.2515,61.2763333333333
-0.66,"64 km WNW of Tyonek, Alaska",-152.255,61.2798333333333
0.4,"65 km WNW of Beluga, Alaska",-152.249666666667,61.3098333333333
0.81,"2 km ESE of Loma Linda, CA",-117.2448333,34.0413333
2.1,"54 km W of Tyonek, Alaska",-152.1249,60.9952
-0.11,"66 km WNW of Beluga, Alaska",-152.258333333333,61.3268333333333
4.5,"206 km SSE of Amahai, Indonesia",129.5252,-5.1034
2.5,"21 km SSW of Nelson Lagoon, Alaska",-161.2837,55.8122
1.8,"49 km SSE of Whites City, New Mexico",-104.251,31.74
0.81,"11 km N of Atka, Alaska",-174.178,52.296
1.36,"20 km ESE of Little Lake, CA",-117.6913333,35.8905
0.3,"15 km NE of Yerington, Nevada",-119.0471,39.0909
1.09,"6 km NNW of The Geysers, CA",-122.791496276855,38.8201675415039
0.77,"3 km NNW of The Geysers, CA",-122.77766418457,38.7956657409668
4.7,"10 km E of Āwash, Ethiopia",40.2576,8.9724
1.6,"60 km S of Glacier View, Alaska",-147.8016,61.2712
1.2,"11 km NNE of Cabazon, CA",-116.7383333,34.0071667
2.19,"11 km NNE of Cabazon, CA",-116.7391667,34.0043333
1.7,"46 km NW of Toyah, Texas",-104.179,31.567
1.55,"9 km N of Pāhala, Hawaii",-155.486,19.2848333333333
1.6,"62 km SSW of Whites City, New Mexico",-104.523,31.628
1.6,"23 km NE of Yerington, Nevada",-119.0118,39.1565
2.1,"37 km NNW of Toyah, Texas",-103.981,31.609
1.81,"9 km SSW of Volcano, Hawaii",-155.274673461914,19.363166809082
1.88,"14 km S of Volcano, Hawaii",-155.219497680664,19.3169994354248
1.21,"37 km NNE of Amboy, Washington",-122.193,46.19566666666667
3.9,"25 km WNW of Puerto, Chile",-70.358,-20.093
4.3,"73 km S of Angoram, Papua New Guinea",144.195,-4.7158
0.76,"3 km SW of Cobb, CA",-122.7431640625,38.803165435791
1.88,"0 km NNW of Kenilworth, Utah",-110.8095,39.6965
0.05,"64 km WNW of Tyonek, Alaska",-152.257,61.282
0.94,"9 km NW of The Geysers, CA",-122.845664978027,38.824333190918
1.29,"14 km WNW of Emery, Utah",-111.392333333333,38.9903333333333
0.77,"7 km NNW of The Geysers, CA",-122.810165405273,38.8235015869141
-0.33,"84 km NNW of Karluk, Alaska",-155.164333333333,58.2298333333333
1.7,"16 km WSW of Big Lake, Alaska",-150.2432,61.4649
-0.86,"64 km WNW of Tyonek, Alaska",-152.2545,61.2786666666667
0.7,"38 km SSE of Goldfield, Nevada",-117.1247,37.376
1.9,"49 km SSW of Skwentna, Alaska",-151.8044,61.5857
1.0,"9 km NE of Indio, CA",-116.1536667,33.7831667
1.7,"113 km S of McCarthy, Alaska",-143.1967,60.4239
1.53,"4 km S of Highland Park, CA",-118.1943333,34.0835
4.6,"13 km E of Sipí, Colombia",-76.5192,4.6409
-0.32,"65 km ENE of Pedro Bay, Alaska",-153.064166666667,60.0491666666667
0.94,"8 km NNE of Borrego Springs, CA",-116.3563333,33.3281667
1.79,"11 km NNE of Pāhala, Hawaii",-155.457166666667,19.3015
1.26,"15 km NE of Milford, Utah",-112.9065,38.5075
0.48,"10 km NNE of Twin Bridges, Montana",-112.2865,45.638
-1.1,"78 km W of Salamatof, Alaska",-152.743833333333,60.5235
0.77,"2 km NNE of The Geysers, CA",-122.752830505371,38.7976684570312
